Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.0113738412352606,-0.0179737884364999,0.0629667320671845,0,0,0,12.478309558197,0.0306729834251133,2.06989089203648E-05,-4.24062281514238E-06,0.0340671825531538,-3.89196837584769E-05,0.0558921594392679,0,0,0,0,0,0,package://engineer_chassis/meshes/base_link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://engineer_chassis/meshes/base_link.STL,,四孔M3转接件-2;四孔M3转接件-4;四孔M3转接件-5;四孔M3转接件-3;底盘总装-1/电控盒-1/六面螺母-7;底盘总装-1/电控盒-1/六面螺母-6;底盘总装-1/电控盒-1/六面螺母-1;底盘总装-1/电控盒-1/六面螺母-4;底盘总装-1/电控盒-1/六面螺母-5;底盘总装-1/电控盒-1/六面螺母-2;底盘总装-1/电控盒-1/六面螺母-8;底盘总装-1/电控盒-1/六面螺母-3;底盘总装-1/电控盒-1/总控-A型主控板-1;底盘总装-1/电控盒-1/电控盒下板-1;底盘总装-1/电控盒-1/电控盒侧板-1;底盘总装-1/电控盒-1/电控盒上板-1;底盘总装-1/RM_ESC_Center_Board2-1;底盘总装-1/主控板垫件右-1;底盘总装-1/C620电调-7;底盘总装-1/C620电调-6;底盘总装-1/RM2019裁判系统主控模块MC02-1;底盘总装-1/铜柱3x10-3;底盘总装-1/铜柱3x10-4;底盘总装-1/裁判系统-RFID-1;底盘总装-1/抓钩救援-右-2/抓钩垫块-1;底盘总装-1/抓钩救援-右-2/尼龙垫圈4-7-3-7;底盘总装-1/抓钩救援-右-2/GB／T70．1-2000内六角圆柱头螺钉M4×55-1;底盘总装-1/抓钩救援-右-2/GB／T70．1-2000内六角圆柱头螺钉M4×55-2;底盘总装-1/抓钩救援-右-2/挡边轴承F684ZZ-4-9-10.3-1-4-17;底盘总装-1/抓钩救援-右-2/铝柱M3-30-1;底盘总装-1/抓钩救援-右-2/GB／T70．1-2000内六角圆柱头螺钉M4×45-1;底盘总装-1/抓钩救援-右-2/尼龙垫圈4-7-13-3;底盘总装-1/抓钩救援-右-2/尼龙垫圈4-7-15-2;底盘总装-1/抓钩救援-右-2/尼龙垫圈4-7-15-1;底盘总装-1/抓钩救援-右-2/挡边轴承F684ZZ-4-9-10.3-1-4-15;底盘总装-1/抓钩救援-右-2/GB／T70．1-2000内六角圆柱头螺钉M4×50-1;底盘总装-1/抓钩救援-右-2/挡边轴承F684ZZ-4-9-10.3-1-4-11;底盘总装-1/抓钩救援-右-2/摇臂-1;底盘总装-1/抓钩救援-右-2/摆杆-1;底盘总装-1/抓钩救援-右-2/尼龙垫圈4-7-3-4;底盘总装-1/抓钩救援-右-2/挡边轴承F684ZZ-4-9-10.3-1-4-9;底盘总装-1/抓钩救援-右-2/尼龙垫圈4-7-3-3;底盘总装-1/抓钩救援-右-2/挡边轴承F684ZZ-4-9-10.3-1-4-7;底盘总装-1/抓钩救援-右-2/挡边轴承F684ZZ-4-9-10.3-1-4-6;底盘总装-1/抓钩救援-右-2/抓钩板-2;底盘总装-1/抓钩救援-右-2/挡边轴承F684ZZ-4-9-10.3-1-4-5;底盘总装-1/抓钩救援-右-2/尼龙垫圈4-7-13-2;底盘总装-1/抓钩救援-右-2/抓钩救援-MG995舵机-1;底盘总装-1/抓钩救援-右-2/挡边轴承F684ZZ-4-9-10.3-1-4-8;底盘总装-1/抓钩救援-右-2/尼龙垫圈4-7-10-1;底盘总装-1/抓钩救援-右-2/主动杆-2;底盘总装-1/抓钩救援-右-2/尼龙垫圈4-7-13-1;底盘总装-1/抓钩救援-右-2/主动杆-1;底盘总装-1/抓钩救援-右-2/连杆-1;底盘总装-1/抓钩救援-右-2/底座-1;底盘总装-1/前垫高板垫-2;底盘总装-1/后垫高板垫-1;底盘总装-1/后垫高板-1;底盘总装-1/前垫高板-1;底盘总装-1/底盘框架-1/底盘下铝管-1;底盘总装-1/底盘框架-1/底盘下铝管填充件-2;底盘总装-1/底盘框架-1/底盘下铝管连接件-1;底盘总装-1/气源1.9-1/气瓶底座-2;底盘总装-1/气源1.9-1/六面螺母-7;底盘总装-1/气源1.9-1/六面螺母-8;底盘总装-1/气源1.9-1/六面螺母-4;底盘总装-1/气源1.9-1/六面螺母-3;底盘总装-1/气源1.9-1/气瓶安装后板-2;底盘总装-1/气源1.9-1/气瓶侧板-2;底盘总装-1/气源1.9-1/气瓶底板-1;底盘总装-1/气源1.9-1/气源-气瓶-0.35L-1;底盘总装-1/气源1.9-1/气瓶安装后板-1;底盘总装-1/舵机支撑件右-1;底盘总装-1/刷卡救援-一级伸出-1/救援-17mm两段式抽屉导轨-1;底盘总装-1/小装甲板装配-3/装甲支撑架A-3;底盘总装-1/小装甲板装配-3/小装甲-1;底盘总装-1/小装甲板装配-1/装甲支撑架A-2;底盘总装-1/小装甲板装配-1/小装甲-1;矿石仓装配-1/矿石挡件-7;矿石仓装配-1/矿石挡件-8;矿石仓装配-1/矿石挡件-6;矿石仓装配-1/矿石挡件-5;矿石仓装配-1/矿石仓板-2;底盘总装-1/左右装甲板垫高板-2;底盘总装-1/保险杆装配-1/铝管15x20x590-1;底盘总装-1/官方物资_灯条LI01-1;底盘总装-1/小装甲板装配-4;底盘总装-1/底盘框架-1/铝轴套5.2-8-16-1;底盘总装-1/底盘框架-1/GB／T70．1-2000内六角圆柱头螺钉M5×55-1;底盘总装-1/底盘框架-1/铝轴套5.2-8-16-2;底盘总装-1/底盘框架-1/铝轴套5.2-8-8-2;底盘总装-1/底盘框架-1/铝轴套5.2-8-8-3;底盘总装-1/底盘框架-1/铝轴套5.2-8-8-1;底盘总装-1/底盘框架-1/GB／T70．1-2000内六角圆柱头螺钉M5×55-2;底盘总装-1/底盘框架-1/悬挂支承板-2;底盘总装-1/底盘框架-1/铝轴套5.2-8-8-13;底盘总装-1/底盘框架-1/悬挂支承板-内-2;底盘总装-1/底盘框架-1/底盘下铝管填充件-1;底盘总装-1/底盘框架-1/底盘下铝管连接件-2;底盘总装-1/底盘框架-1/悬挂铰链铝管填充件-2;底盘总装-1/底盘框架-1/四孔M3转接件（不标出螺纹）-2;底盘总装-1/底盘框架-1/四孔M3转接件（不标出螺纹）-1;底盘总装-1/底盘框架-1/底盘下铝管-2;底盘总装-1/底盘框架-1/悬挂铰链铝管连接件-1;底盘总装-1/底盘框架-1/悬挂铰链铝管-1;底盘总装-1/底盘框架-1/悬挂铰链铝管加强侧板-1;底盘总装-1/底盘框架-1/悬挂铰链铝管加强侧板-4;底盘总装-1/左右装甲板垫-1;底盘总装-1/06-底盘轮组-L-1/挡边轴承8-22-25-7-1.5-2;底盘总装-1/06-底盘轮组-L-1/挡边轴承8-22-25-7-1.5-1;底盘总装-1/06-底盘轮组-L-1/推力球轴承F8-16M（8-16-5）-2;底盘总装-1/06-底盘轮组-L-1/GB／T70．1-2000内六角圆柱头螺钉M5×75-1;底盘总装-1/06-底盘轮组-L-1/六角柱M4-60-2;底盘总装-1/06-底盘轮组-L-1/外侧板-1;底盘总装-1/06-底盘轮组-L-1/六角柱M4-60-1;底盘总装-1/06-底盘轮组-L-1/平垫8-14-1-2;底盘总装-1/06-底盘轮组-L-1/溪地85mm普通铝合金避震器-4Nmm-2;底盘总装-1/06-底盘轮组-L-1/塞打8-M6-70-1;底盘总装-1/06-底盘轮组-L-1/平垫8-14-1-1;底盘总装-1/06-底盘轮组-L-1/平垫6-14-1-1;底盘总装-1/06-底盘轮组-L-1/铰链加强法兰-1;底盘总装-1/06-底盘轮组-L-1/溪地85mm普通铝合金避震器-4Nmm-1;底盘总装-1/06-底盘轮组-L-1/内侧板维修爪-内侧-1;底盘总装-1/06-底盘轮组-L-1/铰链加强法兰-2;底盘总装-1/06-底盘轮组-L-1/内侧板-1;底盘总装-1/06-底盘轮组-L-1/推力球轴承F8-16M（8-16-5）-1;底盘总装-1/06-底盘轮组-L-1/六角柱M4-60-3;底盘总装-1/06-底盘轮组-R-1/溪地85mm普通铝合金避震器-4Nmm-1;底盘总装-1/06-底盘轮组-R-1/铰链加强法兰-2;底盘总装-1/06-底盘轮组-R-1/塞打8-M6-70-1;底盘总装-1/06-底盘轮组-R-1/内侧板维修爪-外侧-1;底盘总装-1/06-底盘轮组-R-1/铰链加强法兰-1;底盘总装-1/06-底盘轮组-R-1/挡边轴承8-22-25-7-1.5-1;底盘总装-1/06-底盘轮组-R-1/六角柱M4-60-2;底盘总装-1/06-底盘轮组-R-1/六角柱M4-60-1;底盘总装-1/06-底盘轮组-R-1/平垫8-14-1-1;底盘总装-1/06-底盘轮组-R-1/挡边轴承8-22-25-7-1.5-2;底盘总装-1/06-底盘轮组-R-1/推力球轴承F8-16M（8-16-5）-2;底盘总装-1/06-底盘轮组-R-1/GB／T70．1-2000内六角圆柱头螺钉M5×75-1;底盘总装-1/06-底盘轮组-R-1/溪地85mm普通铝合金避震器-4Nmm-2;底盘总装-1/06-底盘轮组-R-1/平垫8-14-1-2;底盘总装-1/06-底盘轮组-R-1/平垫6-14-1-1;底盘总装-1/06-底盘轮组-R-1/推力球轴承F8-16M（8-16-5）-1;底盘总装-1/06-底盘轮组-R-1/六角柱M4-60-3;底盘总装-1/06-底盘轮组-R-1/外侧板-1;底盘总装-1/左右装甲板垫-2;底盘总装-1/电源-1/镜向电源-电池架-1;底盘总装-1/电源-1/电源中间层-1;底盘总装-1/电源-1/电源侧板-1;底盘总装-1/电源-1/电源-电池架-3;底盘总装-1/电源-1/电源-TB47D电池-3;底盘总装-1/电源-1/电源侧板-2;底盘总装-1/电源-1/电源保护壳前-1/电源保护壳左右板B-1;底盘总装-1/电源-1/电源保护壳前-1/合页-2/合页轴-1;底盘总装-1/电源-1/电源保护壳前-1/合页-2/合页片-2;底盘总装-1/电源-1/电源保护壳前-1/合页-2/合页片-1;底盘总装-1/电源-1/电源保护壳前-1/电源保护壳左右板A-2;底盘总装-1/电源-1/电源保护壳前-1/电源保护壳连接板-1;底盘总装-1/电源-1/电源保护壳前-1/四孔M3转接件-9;底盘总装-1/电源-1/电源保护壳前-1/电源保护壳上板-1;底盘总装-1/电源-1/电源保护壳前-1/电源保护壳下板-1;底盘总装-1/电源-1/电源保护壳前-1/四孔M3转接件-10;底盘总装-1/电源-1/电源保护壳前-1/六面螺母-2;底盘总装-1/电源-1/电源保护壳前-1/合页垫块-2;底盘总装-1/电源-1/电源底板-2;底盘总装-1/电源-1/裁判系统-电源管理模块PM01-1;底盘总装-1/电源-1/电源-TB47D电池-1;底盘总装-1/电源-1/电源保护壳后-1/四孔M3转接件-10;底盘总装-1/电源-1/电源保护壳后-1/电源保护壳左右板A-1;底盘总装-1/电源-1/电源保护壳后-1/合页-1/合页片-1;底盘总装-1/电源-1/电源保护壳后-1/四孔M3转接件-9;底盘总装-1/电源-1/电源保护壳后-1/电源保护壳连接板-1;底盘总装-1/电源-1/电源保护壳后-1/电源保护壳下板-1;底盘总装-1/电源-1/电源保护壳后-1/合页垫块-1;底盘总装-1/电源-1/电源保护壳后-1/电源保护壳左右板B-1;底盘总装-1/电源-1/电池垫高-1;底盘总装-1/保险杠侧面支撑-1;矿石仓装配-1/矿石挡件-2;矿石仓装配-1/矿石挡件-4;矿石仓装配-1/矿石挡件-3;矿石仓装配-1/矿石仓板-1;矿石仓装配-1/矿石挡件-1;底盘总装-1/底盘框架-1/底盘前底板-1;底盘总装-1/底盘框架-1/底盘后底板-1;底盘总装-1/刷卡救援-一级伸出-1/气缸座LB-16-1;底盘总装-1/刷卡救援-一级伸出-1/不锈钢迷你型CTMA系列气缸[CTMA-16x200-S-CA]-1/不锈钢迷你型CTMA系列气缸[CTMA-16x200-S-CA]_16缸体-2;底盘总装-1/刷卡救援-一级伸出-1/气缸座LB-16-2;底盘总装-1/小装甲板装配-3/装甲支撑架A-2;机械臂底盘连接-1/铝管L型连接A-6;机械臂底盘连接-1/铝管L型连接A-8;机械臂底盘连接-1/铝管L型连接B-1;机械臂底盘连接-1/铝管L型连接B-2;机械臂底盘连接-1/铝管L型连接A-5;机械臂底盘连接-1/机械臂支撑铝管A-4;机械臂底盘连接-1/机械臂平台铝管B-4;机械臂底盘连接-1/机械臂平台铝管A-2;机械臂底盘连接-1/机械臂平台铝管A-1;机械臂底盘连接-1/机械臂支撑铝管B-2;机械臂底盘连接-1/机械臂支撑铝管A-3;机械臂底盘连接-1/铝管L型连接A-7;底盘总装-1/左右装甲板垫高板-1;底盘总装-1/保险杆装配-2/铝管15x20x590-1;底盘总装-1/左右装甲板垫-4;底盘总装-1/06-底盘轮组-L-2/挡边轴承8-22-25-7-1.5-2;底盘总装-1/06-底盘轮组-L-2/挡边轴承8-22-25-7-1.5-1;底盘总装-1/06-底盘轮组-L-2/平垫8-14-1-2;底盘总装-1/06-底盘轮组-L-2/推力球轴承F8-16M（8-16-5）-2;底盘总装-1/06-底盘轮组-L-2/推力球轴承F8-16M（8-16-5）-1;底盘总装-1/06-底盘轮组-L-2/平垫8-14-1-1;底盘总装-1/06-底盘轮组-L-2/塞打8-M6-70-1;底盘总装-1/06-底盘轮组-L-2/铰链加强法兰-2;底盘总装-1/06-底盘轮组-L-2/内侧板-1;底盘总装-1/06-底盘轮组-L-2/六角柱M4-60-3;底盘总装-1/06-底盘轮组-L-2/外侧板-1;底盘总装-1/06-底盘轮组-L-2/平垫6-14-1-1;底盘总装-1/06-底盘轮组-L-2/铰链加强法兰-1;底盘总装-1/底盘框架-1/GB／T70．1-2000内六角圆柱头螺钉M5×55-8;底盘总装-1/底盘框架-1/悬挂支承板-内-1;底盘总装-1/底盘框架-1/悬挂支承板-1;底盘总装-1/底盘框架-1/四孔M3转接件（不标出螺纹）-3;底盘总装-1/底盘框架-1/悬挂铰链铝管加强侧板-6;底盘总装-1/底盘框架-1/悬挂铰链铝管加强侧板-2;底盘总装-1/底盘框架-1/悬挂铰链铝管连接件-2;底盘总装-1/底盘框架-1/悬挂铰链铝管-2;底盘总装-1/底盘框架-1/四孔M3转接件（不标出螺纹）-4;底盘总装-1/底盘框架-1/悬挂铰链铝管填充件-1;底盘总装-1/06-底盘轮组-R-2/挡边轴承8-22-25-7-1.5-1;底盘总装-1/06-底盘轮组-R-2/推力球轴承F8-16M（8-16-5）-2;底盘总装-1/06-底盘轮组-R-2/推力球轴承F8-16M（8-16-5）-1;底盘总装-1/06-底盘轮组-R-2/塞打8-M6-70-1;底盘总装-1/06-底盘轮组-R-2/平垫8-14-1-2;底盘总装-1/06-底盘轮组-R-2/铰链加强法兰-2;底盘总装-1/06-底盘轮组-R-2/平垫8-14-1-1;底盘总装-1/06-底盘轮组-R-2/内侧板-2;底盘总装-1/06-底盘轮组-R-2/外侧板-1;底盘总装-1/06-底盘轮组-R-2/挡边轴承8-22-25-7-1.5-2;底盘总装-1/06-底盘轮组-R-2/六角柱M4-60-3;底盘总装-1/06-底盘轮组-R-2/铰链加强法兰-1;底盘总装-1/06-底盘轮组-R-2/平垫6-14-1-1;底盘总装-1/小装甲板装配-5/装甲支撑架A-2;底盘总装-1/小装甲板装配-5/装甲支撑架A-3;底盘总装-1/左右装甲板垫-3;底盘总装-1/保险杠侧面支撑-2;底盘总装-1/底盘框架-1/底盘上铝管-2;底盘总装-1/底盘框架-1/底盘上铝管-1;机械臂底盘连接-1/机械臂平台铝管B-3;底盘总装-1/06-底盘轮组-R-2/六角柱M4-60-1;底盘总装-1/06-底盘轮组-R-2/六角柱M4-60-2;底盘总装-1/06-底盘轮组-L-2/六角柱M4-60-2;底盘总装-1/06-底盘轮组-L-2/六角柱M4-60-1;底盘总装-1/06-底盘轮组-L-2/外轴端锁紧垫块-1;底盘总装-1/06-底盘轮组-R-2/外轴端锁紧垫块-1;底盘总装-1/保险杆装配-2/L形连接-2;底盘总装-1/保险杆装配-2/铝管15x20x40-2;底盘总装-1/保险杆装配-2/铝管15x20x112-2;底盘总装-1/保险杆装配-2/L形连接-1;底盘总装-1/保险杆装配-2/L形连接-3;底盘总装-1/保险杆装配-2/L形连接-4;底盘总装-1/抓钩救援-右-2/摆杆-2;底盘总装-1/抓钩救援-右-2/底座-2;底盘总装-1/抓钩救援-右-2/连杆-2;底盘总装-1/抓钩救援-右-2/抓钩板-1;底盘总装-1/保险杆装配-1/L形连接-3;底盘总装-1/保险杆装配-1/铝管15x20x112-2;底盘总装-1/保险杆装配-1/L形连接-4;底盘总装-1/保险杆装配-1/铝管15x20x40-2;底盘总装-1/保险杆装配-1/L形连接-2;底盘总装-1/保险杆装配-1/L形连接-1;底盘总装-1/抓钩救援-左-2/底座-1;底盘总装-1/抓钩救援-左-2/摆杆-1;底盘总装-1/抓钩救援-左-2/底座-2;底盘总装-1/抓钩救援-左-2/摆杆-2;底盘总装-1/前垫高板垫-1;底盘总装-1/工控机-1;底盘总装-1/抓钩救援-左-2/抓钩板-2;底盘总装-1/抓钩救援-左-2/抓钩垫块-1;底盘总装-1/抓钩救援-左-2/抓钩板-1;底盘总装-1/抓钩救援-左-2/连杆-1;底盘总装-1/抓钩救援-左-2/主动杆-1;底盘总装-1/抓钩救援-左-2/连杆-2;底盘总装-1/抓钩救援-左-2/主动杆-2;底盘总装-1/抓钩救援-左-2/摇臂-1;底盘总装-1/抓钩救援-左-2/抓钩救援-MG995舵机-1;底盘总装-1/舵机支撑件左-3;底盘总装-1/小装甲板装配-1/装甲支撑架A-3;底盘总装-1/主控板垫件左-3;底盘总装-1/气源1.9-1/气瓶侧板-1;底盘总装-1/气源1.9-1/气瓶底座-1;底盘总装-1/气源1.9-1/气瓶底座-5;底盘总装-1/保险杆装配-2/L形连接-8;底盘总装-1/保险杆装配-2/L形连接-7;底盘总装-1/保险杆装配-2/铝管15x20x40-1;底盘总装-1/保险杆装配-2/铝管15x20x112-1;底盘总装-1/保险杆装配-2/L形连接-6;底盘总装-1/保险杆装配-2/L形连接-5;底盘总装-1/保险杆装配-1/L形连接-6;底盘总装-1/保险杆装配-1/铝管15x20x112-1;底盘总装-1/保险杆装配-1/L形连接-5;底盘总装-1/保险杆装配-1/L形连接-8;底盘总装-1/保险杆装配-1/铝管15x20x40-1;底盘总装-1/保险杆装配-1/L形连接-7;底盘总装-1/06-底盘轮组-R-1/轮组-电机-M3508-1;底盘总装-1/06-底盘轮组-R-1/维修爪固定板-1;底盘总装-1/06-底盘轮组-R-1/内侧板维修爪-内侧-1;底盘总装-1/06-底盘轮组-R-1/内侧板-2;底盘总装-1/06-底盘轮组-R-1/轮毂电机套筒-1;底盘总装-1/06-底盘轮组-R-1/外轴端锁紧垫块-1;底盘总装-1/06-底盘轮组-R-1/轮组外法兰-1;底盘总装-1/电源-1/电源保护壳前-1/电源保护壳前板-1;底盘总装-1/06-底盘轮组-L-1/轮组-电机-M3508-1;底盘总装-1/06-底盘轮组-L-1/维修爪固定板-1;底盘总装-1/06-底盘轮组-L-1/内侧板维修爪-外侧-1;底盘总装-1/06-底盘轮组-L-1/轮毂电机套筒-1;底盘总装-1/06-底盘轮组-L-1/轮组外法兰-1;底盘总装-1/06-底盘轮组-L-1/外轴端锁紧垫块-1;底盘总装-1/刷卡救援-一级伸出-1/救援-17mm两段式抽屉导轨-2/外轨-1;机械臂底盘连接-1/机械臂支撑铝管B-3;底盘总装-1/电源-1/电源保护壳后-1/电源保护壳前板-1;底盘总装-1/电源-1/电源保护壳后-1/合页-1/合页片-2;机械臂底盘连接-1/铝管L型连接A-3;机械臂底盘连接-1/铝管L型连接A-4;底盘总装-1/RM_ESC_Center_Board2-2;底盘总装-1/C620电调-8;底盘总装-1/C620电调-5;底盘总装-1/06-底盘轮组-R-2/轮组-D型轴夹紧联轴器-1;底盘总装-1/06-底盘轮组-R-2/轮组外法兰-1;底盘总装-1/06-底盘轮组-R-2/GB／T70．1-2000内六角圆柱头螺钉M5×45-1;底盘总装-1/06-底盘轮组-R-2/GB／T70．1-2000内六角圆柱头螺钉M5×45-2;底盘总装-1/06-底盘轮组-R-2/轮组-电机-M3508-1;底盘总装-1/06-底盘轮组-R-2/内侧板维修爪-外侧-1;底盘总装-1/06-底盘轮组-R-2/维修爪固定板-1;底盘总装-1/06-底盘轮组-R-2/轮毂电机套筒-1;底盘总装-1/06-底盘轮组-R-2/内侧板维修爪-内侧-1;底盘总装-1/06-底盘轮组-R-2/套筒轴承座-1;底盘总装-1/06-底盘轮组-R-2/挡边轴承F6900Z-10-22-25-6-1.5-1;底盘总装-1/06-底盘轮组-R-2/平垫5-15-1.2-1;底盘总装-1/06-底盘轮组-R-2/超薄垫片10-15-0.5-1;底盘总装-1/06-底盘轮组-L-2/挡边轴承F6900Z-10-22-25-6-1.5-1;底盘总装-1/06-底盘轮组-L-2/轮组-D型轴夹紧联轴器-1;底盘总装-1/06-底盘轮组-L-2/轮组外法兰-1;底盘总装-1/06-底盘轮组-L-2/轮组-电机-M3508-1;底盘总装-1/06-底盘轮组-L-2/维修爪固定板-1;底盘总装-1/06-底盘轮组-L-2/内侧板维修爪-内侧-1;底盘总装-1/06-底盘轮组-L-2/轮毂电机套筒-1;底盘总装-1/06-底盘轮组-L-2/套筒轴承座-1;底盘总装-1/06-底盘轮组-R-1/轮组-D型轴夹紧联轴器-1;底盘总装-1/06-底盘轮组-R-1/挡边轴承F6900Z-10-22-25-6-1.5-1;底盘总装-1/06-底盘轮组-R-1/套筒轴承座-1;底盘总装-1/刷卡救援-一级伸出-1/刷卡-GB╱T 808-1988[小六角特扁细牙螺母M16×1.5]-1;底盘总装-1/06-底盘轮组-L-1/轮组-D型轴夹紧联轴器-1;底盘总装-1/06-底盘轮组-L-1/挡边轴承F6900Z-10-22-25-6-1.5-1;底盘总装-1/06-底盘轮组-L-1/套筒轴承座-1;底盘总装-1/铜柱3x10-1;底盘总装-1/铜柱3x10-2,base_coordinate,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
swiping_card,-0.043679,3.1364E-15,0.0024775,0,0,0,0.12034,0.00013212,6.8395E-19,-2.4208E-20,0.00035298,-4.3226E-11,0.00048461,0,0,0,0,0,0,package://engineer_chassis/meshes/swiping_card.STL,1,1,1,1,0,0,0,0,0,0,package://engineer_chassis/meshes/swiping_card.STL,,底盘总装-1/刷卡救援-一级伸出-1/不锈钢迷你型CTMA系列气缸[CTMA-16x200-S-CA]-1/不锈钢迷你型CTMA系列气缸[CTMA-16x200-S-CA]_16活塞杆-2;底盘总装-1/刷卡救援-一级伸出-1/救援卡下板-2;底盘总装-1/刷卡救援-一级伸出-1/GB／T6172．1-2000六角薄螺母A级和B级M6-1;底盘总装-1/刷卡救援-一级伸出-1/GB／T6172．1-2000六角薄螺母A级和B级M6-2;底盘总装-1/刷卡救援-一级伸出-1/救援-四孔M3转接件（不标出螺纹）-1;底盘总装-1/刷卡救援-一级伸出-1/气缸推板-1;底盘总装-1/刷卡救援-一级伸出-1/救援-四孔M3转接件（不标出螺纹）-2;底盘总装-1/刷卡救援-一级伸出-1/救援卡-1;底盘总装-1/刷卡救援-一级伸出-1/救援卡上板-1;底盘总装-1/刷卡救援-一级伸出-1/救援-17mm两段式抽屉导轨-2/内轨-1;底盘总装-1/刷卡救援-一级伸出-1/救援-17mm两段式抽屉导轨-1/内轨-1,card_coordinate,card_axis,swiping_card_joint,prismatic,0.235,0,-0.0155,0,0,0,base_link,-1,0,0,80,2,0,0.2,,,,,,,,
